OBJECTID,src_SA2_MAIN16,nbr_SA2_MAIN16,src_SA2_5DIG16,nbr_SA2_5DIG16,src_SA2_NAME16,nbr_SA2_NAME16,LENGTH,NODE_COUNT
5668,801011009,801011010,81009,81010,Flynn (ACT),Fraser,1.868159621032984,0
5669,801011009,801011017,81009,81017,Flynn (ACT),Latham,1.593333647250525,0
5670,801011009,801011022,81009,81022,Flynn (ACT),Melba,2.586638209389630,0
5671,801011010,801011012,81010,81012,Fraser,Gooromon,3.280484787828417,0
5672,801011010,801011022,81010,81022,Fraser,Melba,0.620304022653540,0
5673,801011010,801011025,81010,81025,Fraser,Spence,1.279532442230093,0
5674,801011011,801011012,81011,81012,Giralang,Gooromon,1.785596915713568,0
5675,801011011,801011016,81011,81016,Giralang,Kaleen,1.635588391239090,0
5676,801011011,801011018,81011,81018,Giralang,Lawson,1.639585829439349,0
5677,801011011,801011021,81011,81021,Giralang,McKellar,0.430135197783415,0
5678,801011011,801041037,81011,81037,Giralang,Crace,1.804454849241690,0
5679,801011012,801011021,81012,81021,Gooromon,McKellar,0.703106953182689,0
5680,801011012,801011025,81012,81025,Gooromon,Spence,2.182990874675352,0
5681,801011012,801041037,81012,81037,Gooromon,Crace,0.032943759555148,0
5682,801011012,801041043,81012,81043,Gooromon,Hall,3.388513372772495,0
5683,801011012,801041047,81012,81047,Gooromon,Nicholls,2.895920977603079,0
5684,801011012,801041117,81012,81117,Gooromon,Gungahlin - West,0.424294910318408,0
5685,801011013,801011014,81013,81014,Hawker,Higgins,0.353689183245297,0
5686,801011013,801011023,81013,81023,Hawker,Page,0.542868856684975,0
5687,801011013,801011024,81013,81024,Hawker,Scullin,1.226054757595990,0
5688,801011013,801011026,81013,81026,Hawker,Weetangera,1.452874044094149,0
5689,801011013,801011111,81013,81111,Hawker,Molonglo Corridor,3.073915492706208,0
5690,801011014,801011015,81014,81015,Higgins,Holt,1.995886111104311,0
5691,801011014,801011017,81014,81017,Higgins,Latham,0.625120120115431,0
5692,801011014,801011024,81014,81024,Higgins,Scullin,1.455995213138647,0
5693,801011014,801011111,81014,81111,Higgins,Molonglo Corridor,1.753972496040194,0
5694,801011015,801011017,81015,81017,Holt,Latham,1.418747321503465,0
5695,801011015,801011019,81015,81019,Holt,Macgregor (ACT),2.233596358399345,0
5696,801011015,801011111,81015,81111,Holt,Molonglo Corridor,1.603130964105182,0
5697,801011015,801011112,81015,81112,Holt,West Belconnen,2.203479796075337,0
5698,801011016,801011018,81016,81018,Kaleen,Lawson,2.255508270691017,0
5699,801011016,801041037,81016,81037,Kaleen,Crace,0.160480068287880,0
5700,801011016,801041045,81016,81045,Kaleen,Mitchell,2.902519647385057,0
5701,801011016,801051057,81016,81057,Kaleen,Lyneham,2.026956628022904,0
5702,801011016,801051058,81016,81058,Kaleen,O'Connor (ACT),0.000000000000000,1
5703,801011017,801011019,81017,81019,Latham,Macgregor (ACT),2.006598698643990,0
5704,801011017,801011022,81017,81022,Latham,Melba,0.000000000000000,1
5705,801011017,801011024,81017,81024,Latham,Scullin,0.000000000000000,1
5706,801011018,801011021,81018,81021,Lawson,McKellar,1.611074207020405,0
5707,801011019,801011112,81019,81112,Macgregor (ACT),West Belconnen,2.858246969859750,0
5708,801011020,801011023,81020,81023,Macquarie,Page,0.000000000000000,1
5709,801011020,801011026,81020,81026,Macquarie,Weetangera,1.532286488111020,0
5710,801011020,801011111,81020,81111,Macquarie,Molonglo Corridor,0.000000000000000,1
5711,801011022,801011025,81022,81025,Melba,Spence,1.665711856873772,0
5712,801011023,801011024,81023,81024,Page,Scullin,1.394696919953549,0
5713,801011023,801011026,81023,81026,Page,Weetangera,1.199143291502452,0
5714,801011026,801011111,81026,81111,Weetangera,Molonglo Corridor,1.240224504951500,0
5715,801011111,801011112,81111,81112,Molonglo Corridor,West Belconnen,3.938236750353430,0
5716,801011111,801051123,81111,81123,Molonglo Corridor,Black Mountain,1.842612416586943,0
5717,801011111,801101134,81111,81134,Molonglo Corridor,Arboretum,1.210160542983217,0
5718,801011111,801101136,81111,81136,Molonglo Corridor,Denman Prospect,0.068571320187740,0
5719,801011111,801101138,81111,81138,Molonglo Corridor,Molonglo - North,7.315142606205625,0
5720,801011111,801111140,81111,81140,Molonglo Corridor,ACT - South West,11.940740095530680,0
5721,801011112,801111140,81112,81140,West Belconnen,ACT - South West,3.025759598907126,0
5722,801031031,801031113,81031,81113,Hume,Canberra East,7.561569394887303,0
5723,801031031,801071085,81031,81085,Hume,Mount Taylor,1.802552757740086,0
5724,801031031,801071089,81031,81089,Hume,Tuggeranong,1.027941437327015,0
5725,801031032,801031115,81032,81115,Kowen,Majura,9.708135169504395,0
5726,801031113,801031115,81113,81115,Canberra East,Majura,6.597207666962973,0
5727,801031113,801061067,81113,81067,Canberra East,Narrabundah,3.964180337371813,0
5728,801031113,801061069,81113,81069,Canberra East,Red Hill (ACT),1.681816504190621,0
5729,801031113,801061130,81113,81130,Canberra East,Fyshwick,3.652559412351971,0
5730,801031113,801071085,81113,81085,Canberra East,Mount Taylor,3.865140700979331,0
5731,801031113,801091102,81113,81102,Canberra East,Garran,0.000000000000000,1
5732,801031113,801091104,81113,81104,Canberra East,Isaacs,3.196841552627366,0
5733,801031113,801091107,81113,81107,Canberra East,O'Malley,1.810328113826445,0
5734,801031114,801031115,81114,81115,Canberra Airport,Majura,14.770370137450371,0
5735,801031115,801041116,81115,81116,Majura,Gungahlin - East,1.830921309512257,0
5736,801031115,801041119,81115,81119,Majura,Kenny,1.928071504278110,0
5737,801031115,801051050,81115,81050,Majura,Ainslie,1.650932249688666,0
5738,801031115,801051056,81115,81056,Majura,Hackett,2.611368118181468,0
5739,801031115,801051061,81115,81061,Majura,Watson,2.532885919885779,0
5740,801031115,801051124,81115,81124,Majura,Campbell,2.621579855369969,0
5741,801031115,801051125,81115,81125,Majura,Duntroon,2.556299004818829,0
5742,801031115,801061130,81115,81130,Majura,Fyshwick,5.704426017288371,0
5743,801041034,801041035,81034,81035,Amaroo,Bonner,0.865682058615400,0
5744,801041034,801041038,81034,81038,Amaroo,Forde,0.777855074230364,0
5745,801041034,801041040,81034,81040,Amaroo,Gungahlin,1.640952673500817,0
5746,801041034,801041046,81034,81046,Amaroo,Ngunnawal,1.772720730243639,0
5747,801041034,801041118,81034,81118,Amaroo,Jacka,0.861748971631295,0
5748,801041034,801041120,81034,81120,Amaroo,Moncrieff,1.835489895916340,0
5749,801041035,801041038,81035,81038,Bonner,Forde,2.576393599170849,0
5750,801041035,801041117,81035,81117,Bonner,Gungahlin - West,2.192603875222133,0
5751,801041035,801041118,81035,81118,Bonner,Jacka,2.436849366250399,0
5752,801041036,801041046,81036,81046,Casey,Ngunnawal,2.361630768685390,0
5753,801041036,801041047,81036,81047,Casey,Nicholls,1.799969263988987,0
5754,801041036,801041117,81036,81117,Casey,Gungahlin - West,3.250118638864439,0
5755,801041036,801041120,81036,81120,Casey,Moncrieff,0.062992831304400,0
5756,801041036,801041121,81036,81121,Casey,Taylor,0.848307202075744,0
5757,801041037,801041045,81037,81045,Crace,Mitchell,2.017480133692968,0
5758,801041037,801041047,81037,81047,Crace,Nicholls,1.623765074058171,0
5759,801041037,801041048,81037,81048,Crace,Palmerston,0.984000223078350,0
5760,801041038,801041040,81038,81040,Forde,Gungahlin,0.820084902111590,0
5761,801041038,801041116,81038,81116,Forde,Gungahlin - East,4.645407982969232,0
5762,801041038,801041117,81038,81117,Forde,Gungahlin - West,0.030800852611716,0
5763,801041039,801041040,81039,81040,Franklin,Gungahlin,3.491768003118199,0
5764,801041039,801041044,81039,81044,Franklin,Harrison,2.237186145806509,0
5765,801041039,801041045,81039,81045,Franklin,Mitchell,2.275233650306953,0
5766,801041040,801041044,81040,81044,Gungahlin,Harrison,0.844289365438756,0
5767,801041040,801041045,81040,81045,Gungahlin,Mitchell,0.478645132060837,0
5768,801041040,801041046,81040,81046,Gungahlin,Ngunnawal,1.539976677017527,0
5769,801041040,801041047,81040,81047,Gungahlin,Nicholls,0.000000000000000,1
5770,801041040,801041048,81040,81048,Gungahlin,Palmerston,1.789498729684618,0
5771,801041040,801041116,81040,81116,Gungahlin,Gungahlin - East,0.676395465311951,0
5772,801041040,801041122,81040,81122,Gungahlin,Throsby,0.846113163040667,0
5773,801041043,801041117,81043,81117,Hall,Gungahlin - West,4.608537494543713,0
5774,801041044,801041045,81044,81045,Harrison,Mitchell,0.008961027673330,0
5775,801041044,801041119,81044,81119,Harrison,Kenny,2.646144576149569,0
5776,801041044,801041122,81044,81122,Harrison,Throsby,2.088289071018883,0
5777,801041045,801041048,81045,81048,Mitchell,Palmerston,1.729283275893728,0
5778,801041045,801041119,81045,81119,Mitchell,Kenny,1.954671962012133,0
5779,801041045,801051057,81045,81057,Mitchell,Lyneham,2.200779932343143,0
5780,801041046,801041047,81046,81047,Ngunnawal,Nicholls,2.565909462944625,0
5781,801041046,801041048,81046,81048,Ngunnawal,Palmerston,0.000000000000000,1
5782,801041046,801041120,81046,81120,Ngunnawal,Moncrieff,1.862368204721474,0
5783,801041047,801041048,81047,81048,Nicholls,Palmerston,1.705760526444129,0
5784,801041047,801041117,81047,81117,Nicholls,Gungahlin - West,1.294643029965606,0
5785,801041116,801041117,81116,81117,Gungahlin - East,Gungahlin - West,0.808471711521520,0
5786,801041116,801041119,81116,81119,Gungahlin - East,Kenny,2.845084324034205,0
5787,801041116,801041122,81116,81122,Gungahlin - East,Throsby,4.233959938753776,0
5788,801041117,801041118,81117,81118,Gungahlin - West,Jacka,4.102342853474846,0
5789,801041117,801041121,81117,81121,Gungahlin - West,Taylor,5.176365280251607,0
5790,801041118,801041120,81118,81120,Jacka,Moncrieff,0.692161843840437,0
5791,801041118,801041121,81118,81121,Jacka,Taylor,0.986286819964781,0
5792,801041119,801041122,81119,81122,Kenny,Throsby,0.239287615335998,0
5793,801041119,801051057,81119,81057,Kenny,Lyneham,1.008176259613658,0
5794,801041119,801051061,81119,81061,Kenny,Watson,2.548370645974144,0
5795,801041120,801041121,81120,81121,Moncrieff,Taylor,2.059810137939858,0
5796,801051049,801051053,81049,81053,Acton,Civic,2.401733250061603,0
5797,801051049,801051058,81049,81058,Acton,O'Connor (ACT),0.516860285356375,0
5798,801051049,801051060,81049,81060,Acton,Turner,1.539867304419378,0
5799,801051049,801051123,81049,81123,Acton,Black Mountain,3.512297252280486,0
5800,801051049,801051126,81049,81126,Acton,Parkes (ACT) - North,0.642260157367968,0
5801,801051049,801061066,81049,81066,Acton,Lake Burley Griffin,7.753041221194862,0
5802,801051050,801051051,81050,81051,Ainslie,Braddon,1.906214320194749,0
5803,801051050,801051054,81050,81054,Ainslie,Dickson,2.539875574115129,0
5804,801051050,801051056,81050,81056,Ainslie,Hackett,1.420035758103732,0
5805,801051050,801051124,81050,81124,Ainslie,Campbell,1.010416252810516,0
5806,801051050,801051127,81050,81127,Ainslie,Reid,0.020737605747662,0
5807,801051051,801051053,81051,81053,Braddon,Civic,0.813870624055618,0
5808,801051051,801051054,81051,81054,Braddon,Dickson,0.440909720375897,0
5809,801051051,801051057,81051,81057,Braddon,Lyneham,0.000000000000000,1
5810,801051051,801051060,81051,81060,Braddon,Turner,1.712191815058195,0
5811,801051051,801051127,81051,81127,Braddon,Reid,0.945131449547897,0
5812,801051053,801051060,81053,81060,Civic,Turner,0.533293899399505,0
5813,801051053,801051126,81053,81126,Civic,Parkes (ACT) - North,0.954249845064605,0
5814,801051053,801051127,81053,81127,Civic,Reid,0.881275619528007,0
5815,801051054,801051055,81054,81055,Dickson,Downer,2.230489663362864,0
5816,801051054,801051056,81054,81056,Dickson,Hackett,0.405795987792697,0
5817,801051054,801051057,81054,81057,Dickson,Lyneham,1.376317275749758,0
5818,801051054,801051060,81054,81060,Dickson,Turner,0.000000000000000,1
5819,801051054,801051061,81054,81061,Dickson,Watson,0.000000000000000,1
5820,801051055,801051056,81055,81056,Downer,Hackett,0.000000000000000,1
5821,801051055,801051057,81055,81057,Downer,Lyneham,1.822511713357160,0
5822,801051055,801051061,81055,81061,Downer,Watson,1.710708135840217,0
5823,801051056,801051061,81056,81061,Hackett,Watson,2.282686726337892,0
5824,801051057,801051058,81057,81058,Lyneham,O'Connor (ACT),2.957086127340425,0
5825,801051057,801051060,81057,81060,Lyneham,Turner,0.188007691166388,0
5826,801051057,801051061,81057,81061,Lyneham,Watson,1.028490672097948,0
5827,801051058,801051060,81058,81060,O'Connor (ACT),Turner,2.200484389490575,0
5828,801051058,801051123,81058,81123,O'Connor (ACT),Black Mountain,2.861068155479016,0
5829,801051123,801061066,81123,81066,Black Mountain,Lake Burley Griffin,5.805545052338293,0
5830,801051123,801101134,81123,81134,Black Mountain,Arboretum,3.455597591294825,0
5831,801051124,801051125,81124,81125,Campbell,Duntroon,1.849988802554212,0
5832,801051124,801051126,81124,81126,Campbell,Parkes (ACT) - North,0.762094001457156,0
5833,801051124,801051127,81124,81127,Campbell,Reid,1.830413452943502,0
5834,801051124,801051128,81124,81128,Campbell,Russell,0.949793308526386,0
5835,801051125,801051126,81125,81126,Duntroon,Parkes (ACT) - North,0.257667575279156,0
5836,801051125,801051128,81125,81128,Duntroon,Russell,0.752044564927666,0
5837,801051125,801061066,81125,81066,Duntroon,Lake Burley Griffin,0.077158114742983,0
5838,801051125,801061130,81125,81130,Duntroon,Fyshwick,2.847147009886649,0
5839,801051126,801051127,81126,81127,Parkes (ACT) - North,Reid,0.756413788743380,0
5840,801051126,801051128,81126,81128,Parkes (ACT) - North,Russell,1.578581657496838,0
5841,801051126,801061066,81126,81066,Parkes (ACT) - North,Lake Burley Griffin,5.333380950584153,0
5842,801061062,801061063,81062,81063,Deakin,Forrest,1.075494824068909,0
5843,801061062,801061068,81062,81068,Deakin,Parkes (ACT) - South,0.308858208082758,0
5844,801061062,801061069,81062,81069,Deakin,Red Hill (ACT),2.003853102607240,0
5845,801061062,801061070,81062,81070,Deakin,Yarralumla,3.234190732962099,0
5846,801061062,801091100,81062,81100,Deakin,Curtin,1.326575709698037,0
5847,801061062,801091103,81062,81103,Deakin,Hughes,1.684699239646605,0
5848,801061063,801061064,81063,81064,Forrest,Griffith (ACT),1.362796786850097,0
5849,801061063,801061068,81063,81068,Forrest,Parkes (ACT) - South,0.897473159577424,0
5850,801061063,801061069,81063,81069,Forrest,Red Hill (ACT),1.626000527048442,0
5851,801061063,801061129,81063,81129,Forrest,Barton,1.036718490684649,0
5852,801061064,801061067,81064,81067,Griffith (ACT),Narrabundah,3.139886324994298,0
5853,801061064,801061069,81064,81069,Griffith (ACT),Red Hill (ACT),2.079529544037668,0
5854,801061064,801061129,81064,81129,Griffith (ACT),Barton,0.168415725636389,0
5855,801061064,801061130,81064,81130,Griffith (ACT),Fyshwick,0.513520807532514,0
5856,801061064,801061131,81064,81131,Griffith (ACT),Kingston (ACT),1.907160020523770,0
5857,801061066,801061068,81066,81068,Lake Burley Griffin,Parkes (ACT) - South,1.802313824332966,0
5858,801061066,801061070,81066,81070,Lake Burley Griffin,Yarralumla,13.616015424363390,0
5859,801061066,801061129,81066,81129,Lake Burley Griffin,Barton,1.063926906486280,0
5860,801061066,801061130,81066,81130,Lake Burley Griffin,Fyshwick,0.811353145179013,0
5861,801061066,801061131,81066,81131,Lake Burley Griffin,Kingston (ACT),0.823752043971010,0
5862,801061066,801081133,81066,81133,Lake Burley Griffin,Scrivener,0.053748382275281,0
5863,801061066,801101134,81066,81134,Lake Burley Griffin,Arboretum,0.097383926840672,0
5864,801061067,801061069,81067,81069,Narrabundah,Red Hill (ACT),0.964670388378423,0
5865,801061067,801061130,81067,81130,Narrabundah,Fyshwick,1.259144877538897,0
5866,801061068,801061070,81068,81070,Parkes (ACT) - South,Yarralumla,2.121002525613864,0
5867,801061068,801061129,81068,81129,Parkes (ACT) - South,Barton,1.804310479031639,0
5868,801061069,801091102,81069,81102,Red Hill (ACT),Garran,4.459926580783054,0
5869,801061069,801091103,81069,81103,Red Hill (ACT),Hughes,0.952498801521841,0
5870,801061069,801091107,81069,81107,Red Hill (ACT),O'Malley,0.000000000000000,1
5871,801061070,801081133,81070,81133,Yarralumla,Scrivener,2.115328854047980,0
5872,801061070,801091100,81070,81100,Yarralumla,Curtin,1.308279193412111,0
5873,801061129,801061131,81129,81131,Barton,Kingston (ACT),1.083110767136073,0
5874,801061130,801061131,81130,81131,Fyshwick,Kingston (ACT),1.766414664212433,0
5875,801071071,801071075,81071,81075,Banks,Conder,2.588659790936227,0
5876,801071071,801071078,81071,81078,Banks,Gordon (ACT),1.235195409763866,0
5877,801071071,801071089,81071,81089,Banks,Tuggeranong,2.950793859883025,0
5878,801071072,801071073,81072,81073,Bonython,Calwell,0.000000000000000,1
5879,801071072,801071078,81072,81078,Bonython,Gordon (ACT),2.082667803852387,0
5880,801071072,801071080,81072,81080,Bonython,Greenway,2.618792166895135,0
5881,801071072,801071081,81072,81081,Bonython,Isabella Plains,2.158475397263754,0
5882,801071072,801071084,81072,81084,Bonython,Monash,0.000000000000000,1
5883,801071072,801071089,81072,81089,Bonython,Tuggeranong,1.889965537191128,0
5884,801071073,801071075,81073,81075,Calwell,Conder,1.936922634966046,0
5885,801071073,801071078,81073,81078,Calwell,Gordon (ACT),0.686135654412074,0
5886,801071073,801071081,81073,81081,Calwell,Isabella Plains,1.836341066729107,0
5887,801071073,801071087,81073,81087,Calwell,Richardson,2.060627586248316,0
5888,801071073,801071088,81073,81088,Calwell,Theodore,3.182404787623117,0
5889,801071073,801071089,81073,81089,Calwell,Tuggeranong,0.000000000000000,1
5890,801071074,801071076,81074,81076,Chisholm,Fadden,1.836576101247609,0
5891,801071074,801071077,81074,81077,Chisholm,Gilmore,2.597483471432268,0
5892,801071074,801071079,81074,81079,Chisholm,Gowrie (ACT),0.000000000000000,1
